pattern,scenario,order_id,request_id,status_code,response_time,timestamp,result,load_phase
orchestration,load_success,order-1cf0bfc50f9441aaae0f6a0ab1d97070,594b471f,200,0.015717029571533203,2025-09-15T07:45:17.656814,"{'saga_id': 'saga-94509aee44b04714bad1cf32e233e348', 'order_id': 'order-1cf0bfc50f9441aaae0f6a0ab1d97070', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-629ffca6713949b9b23980e79ed7c6e0,2ddf9074,200,0.01891016960144043,2025-09-15T07:45:19.219143,"{'saga_id': 'saga-1c9973b4158849d89db2f2ae3a714073', 'order_id': 'order-629ffca6713949b9b23980e79ed7c6e0', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-79bced98782c412c8de2090c31fccab7,8d5009cc,200,0.020066022872924805,2025-09-15T07:45:21.088380,"{'saga_id': 'saga-febf1832d587401cb13cd1d0a10a34ef', 'order_id': 'order-79bced98782c412c8de2090c31fccab7', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-1314cfd0be854ea195346abd45229cfa,4966bf72,200,0.014856338500976562,2025-09-15T07:45:23.420198,"{'saga_id': 'saga-8c4b9a81d9fa4061a61fe568443e1d4a', 'order_id': 'order-1314cfd0be854ea195346abd45229cfa', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-a73c52b1efbd4ee6b7556c8f42b0aaee,5b46f03a,200,0.01508474349975586,2025-09-15T07:45:25.015884,"{'saga_id': 'saga-511449f633a2452eb58f241386c8e3c4', 'order_id': 'order-a73c52b1efbd4ee6b7556c8f42b0aaee', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_stock_failure,order-715839402bda4dffadfc948e77031831,bb2d6d86,200,0.043290138244628906,2025-09-15T07:45:26.963312,"{'saga_id': 'saga-23565a44f9164293a4e3160a3dfe3458', 'order_id': 'order-715839402bda4dffadfc948e77031831', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-1252826c7a6045f7b72ce1e2e51cfb94,37b9e5a9,200,0.012938976287841797,2025-09-15T07:45:29.463624,"{'saga_id': 'saga-90b913c941b440cab543c6921f47b5ee', 'order_id': 'order-1252826c7a6045f7b72ce1e2e51cfb94', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-9c2b7f88d4634ad2a8a26a4c219aeff7,f97db9be,200,0.08389496803283691,2025-09-15T07:45:31.118779,"{'saga_id': 'saga-60623115a44c4289b70d88ef45ec518b', 'order_id': 'order-9c2b7f88d4634ad2a8a26a4c219aeff7', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-64ad02c01a024ac5b240fdc680f403e7,53b91326,200,0.01799607276916504,2025-09-15T07:45:32.785174,"{'saga_id': 'saga-cdb8299b4e3a41fa86b391fbc1b12c9a', 'order_id': 'order-64ad02c01a024ac5b240fdc680f403e7', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-f8dc6da43a6d4207baa9480379da11f3,94dec1bf,200,0.03939104080200195,2025-09-15T07:45:35.182928,"{'saga_id': 'saga-531516b6c89b4ce09a21ca1bd7e9d64a', 'order_id': 'order-f8dc6da43a6d4207baa9480379da11f3', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-153439e5ec8f4f22b9f4d93048bbaf3c,f6336470,200,0.021252155303955078,2025-09-15T07:45:36.903803,"{'saga_id': 'saga-230d6b51998a4997aa42eab27e16e69e', 'order_id': 'order-153439e5ec8f4f22b9f4d93048bbaf3c', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-bfea2438202048e4b76c2e52be81dec3,fe94c677,200,0.03321504592895508,2025-09-15T07:45:38.660457,"{'saga_id': 'saga-48fa884e4ad04a158decc59410aeda63', 'order_id': 'order-bfea2438202048e4b76c2e52be81dec3', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-797960e141704d97bbc6ad63682764cf,892e9a49,200,0.010924100875854492,2025-09-15T07:45:40.277940,"{'saga_id': 'saga-04cb6cc9d9504bcba43952e00047b72b', 'order_id': 'order-797960e141704d97bbc6ad63682764cf', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-90ded5e8ee504a6ba34b3711b29b4dbc,128e14e2,200,0.022285938262939453,2025-09-15T07:45:42.592841,"{'saga_id': 'saga-b1f9354c00244dd3b1343383984944d0', 'order_id': 'order-90ded5e8ee504a6ba34b3711b29b4dbc', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-19939d084c5a4769971ad3af8da7c848,aafc50f2,200,0.01866292953491211,2025-09-15T07:45:44.126374,"{'saga_id': 'saga-fba5963594024fe89c7c853575d61eab', 'order_id': 'order-19939d084c5a4769971ad3af8da7c848', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-e85d28e9697c41f5a52fe9694a460c8a,ea13a41e,200,0.03608298301696777,2025-09-15T07:45:46.432277,"{'saga_id': 'saga-30e787e286ab4ccd96226391d786006a', 'order_id': 'order-e85d28e9697c41f5a52fe9694a460c8a', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-32d50121a41a461f82be09e5d9f9f471,3412f661,200,0.034039974212646484,2025-09-15T07:45:48.864079,"{'saga_id': 'saga-42aefdace2e0445cb7087e80b8b59f06', 'order_id': 'order-32d50121a41a461f82be09e5d9f9f471', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-907cac204f8749feae8b17e07487c58c,36e89e5e,200,0.04167985916137695,2025-09-15T07:45:51.291370,"{'saga_id': 'saga-8ed96076e0d3451cb15eb90afd02197a', 'order_id': 'order-907cac204f8749feae8b17e07487c58c', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_payment_failure,order-feb7c8a027224de8bab7952923a217b1,24acb255,200,0.011358022689819336,2025-09-15T07:45:53.251587,"{'saga_id': 'saga-ef45e82b05ae496d82a7eef769c4696c', 'order_id': 'order-feb7c8a027224de8bab7952923a217b1', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_stock_failure,order-6e8955116b634b8caf1e952a2d8308dd,930dbd47,200,0.02554488182067871,2025-09-15T07:45:55.472632,"{'saga_id': 'saga-357d700bbed146b4a69a0504725c0afd', 'order_id': 'order-6e8955116b634b8caf1e952a2d8308dd', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-278cad90b4df4b9295ff2757c9dc773f,360f671f,200,0.0161590576171875,2025-09-15T07:45:57.494288,"{'saga_id': 'saga-1edfd7b9abd84d38993e4f3c6f115cb4', 'order_id': 'order-278cad90b4df4b9295ff2757c9dc773f', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-0bec3984ac7f4242b0a2b8364647fdd3,703b003e,200,0.016457080841064453,2025-09-15T07:45:59.704278,"{'saga_id': 'saga-8c2c02c6941a4393af763944a22ec18d', 'order_id': 'order-0bec3984ac7f4242b0a2b8364647fdd3', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-fdbbb35ec137469f9be6c6873018985c,d9e68823,200,0.027202129364013672,2025-09-15T07:46:01.294967,"{'saga_id': 'saga-1985716f57fd4735a36d3cf82bfb7302', 'order_id': 'order-fdbbb35ec137469f9be6c6873018985c', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-556b14db22374fce8eba88c851a8b51c,0271cb55,200,0.020434141159057617,2025-09-15T07:46:03.772155,"{'saga_id': 'saga-b037df3b54924e46b62fece013364239', 'order_id': 'order-556b14db22374fce8eba88c851a8b51c', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_stock_failure,order-08d9a8aadf6f4d69bbba24f67ffb9a91,53c7881c,200,0.027590274810791016,2025-09-15T07:46:05.433626,"{'saga_id': 'saga-3af90afd7476487981ad00091c39de95', 'order_id': 'order-08d9a8aadf6f4d69bbba24f67ffb9a91', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-c4e21e62eda742f6b58a70d822f46b09,67b236d0,200,0.018687009811401367,2025-09-15T07:46:07.045165,"{'saga_id': 'saga-a37fb16421714a17b08946d9410d4db4', 'order_id': 'order-c4e21e62eda742f6b58a70d822f46b09', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-03bcf160721745a1ad5ed863afc2ef7c,feab8b21,200,0.01260066032409668,2025-09-15T07:46:09.378056,"{'saga_id': 'saga-d7f365f8b6bd4f219f8aad5560baed5a', 'order_id': 'order-03bcf160721745a1ad5ed863afc2ef7c', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-c69623e9a93d412bbaa622e378839dbb,daf6c050,200,0.02103710174560547,2025-09-15T07:46:11.793560,"{'saga_id': 'saga-44c47034b36f4b46b68d37f6beb08e7b', 'order_id': 'order-c69623e9a93d412bbaa622e378839dbb', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-0cfae39410344edda81857b9abefef37,74b917f0,200,0.018345117568969727,2025-09-15T07:46:14.105724,"{'saga_id': 'saga-2ac0318c6c044d5dabffc044a227389a', 'order_id': 'order-0cfae39410344edda81857b9abefef37', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_stock_failure,order-19de448d0bbc43d6afd9078c67d363eb,b65ac91b,200,0.01129007339477539,2025-09-15T07:46:15.770411,"{'saga_id': 'saga-ea5f97abdf5a4771af11cdbb8b40fd6e', 'order_id': 'order-19de448d0bbc43d6afd9078c67d363eb', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-295a74a917b4451196e138c3fee19ec1,b13e9b99,200,0.03083205223083496,2025-09-15T07:46:17.640397,"{'saga_id': 'saga-33c153bf19494056afcd445cd7c90071', 'order_id': 'order-295a74a917b4451196e138c3fee19ec1', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-d510e01f839142c3a314785582c24f1b,c9e77901,200,0.021935701370239258,2025-09-15T07:46:20.074954,"{'saga_id': 'saga-ed80c2824c8c4cb78439df0e788edca2', 'order_id': 'order-d510e01f839142c3a314785582c24f1b', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-14dc2c0c46f140a7a8e4e00b453746e6,7df2a12d,200,0.043992042541503906,2025-09-15T07:46:22.244082,"{'saga_id': 'saga-a5033dd13fa14a79a09d492c4ee05c8d', 'order_id': 'order-14dc2c0c46f140a7a8e4e00b453746e6', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-e31234f943a340a2a3d107c2dcddee2b,5eae0adf,200,0.013934135437011719,2025-09-15T07:46:24.035184,"{'saga_id': 'saga-e3c9ef558f6e4778a5e2014712ce031c', 'order_id': 'order-e31234f943a340a2a3d107c2dcddee2b', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-3c760645d9d740919bfabbfeb7cf203c,706f745c,200,0.07579684257507324,2025-09-15T07:46:26.509886,"{'saga_id': 'saga-5b94cff1e84b466891dcf1848f7bab13', 'order_id': 'order-3c760645d9d740919bfabbfeb7cf203c', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-3fe93e3163f3417bba7a60a88090d129,df6583f1,200,0.028628826141357422,2025-09-15T07:46:28.113324,"{'saga_id': 'saga-76f69e9515184665982bf35dde9bc109', 'order_id': 'order-3fe93e3163f3417bba7a60a88090d129', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_stock_failure,order-2dff9c92c3d74bad8017479ef8c36fc9,c3084bba,200,0.029645204544067383,2025-09-15T07:46:29.935097,"{'saga_id': 'saga-d1f70ee680cb45859e1647585013da91', 'order_id': 'order-2dff9c92c3d74bad8017479ef8c36fc9', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-81feab3b62074902ad38ec81f8658aa5,3464255e,200,0.04950213432312012,2025-09-15T07:46:31.723246,"{'saga_id': 'saga-14fd928afc1b42fbb28d479a999a48d2', 'order_id': 'order-81feab3b62074902ad38ec81f8658aa5', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-88c2f166df764851a4e5f35ac86f9534,f8987cd5,200,0.018113136291503906,2025-09-15T07:46:33.681204,"{'saga_id': 'saga-0497ca7834d84957b925c7ed2eee7314', 'order_id': 'order-88c2f166df764851a4e5f35ac86f9534', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-ee3d9fa4c4e34eabbf4f4d8edbfabc35,a25c0f8e,200,0.013695001602172852,2025-09-15T07:46:35.930337,"{'saga_id': 'saga-f60a9bf623a448dbb1724395c5a5740b', 'order_id': 'order-ee3d9fa4c4e34eabbf4f4d8edbfabc35', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-736d5b1295f041229fc4074e6291499c,6531dfa6,200,0.014031171798706055,2025-09-15T07:46:37.758445,"{'saga_id': 'saga-01b5d158e2b74a809018e744116738da', 'order_id': 'order-736d5b1295f041229fc4074e6291499c', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-fb4c099a4401440b8ca9668af29ffb29,7603f408,200,0.012847900390625,2025-09-15T07:46:40.162136,"{'saga_id': 'saga-cced64415ab24b4f9c7d51a89bf6326f', 'order_id': 'order-fb4c099a4401440b8ca9668af29ffb29', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-f8db9a49c1f24333b1523748d6253caf,98e14756,200,0.04405093193054199,2025-09-15T07:46:42.447328,"{'saga_id': 'saga-c304e5cabdf84866871d461b39c5ed9d', 'order_id': 'order-f8db9a49c1f24333b1523748d6253caf', 'status': 'started', 'message': 'Saga started successfully'}",light
orchestration,load_success,order-f10fcce3a05847c481c938fc06e33d9f,f49d6121,200,0.011967897415161133,2025-09-15T07:46:44.016792,"{'saga_id': 'saga-9674d38f92224b008a6284d3d32751b7', 'order_id': 'order-f10fcce3a05847c481c938fc06e33d9f', 'status': 'started', 'message': 'Saga started successfully'}",light
choreography,load_success,order-e25ba0b405f04f1fa99db77659ceeeeb,5ca5a0cc,200,0.1249997615814209,2025-09-15T07:45:15.367725,"{'order_id': 'order-e25ba0b405f04f1fa99db77659ceeeeb', 'status': 'created', 'total_amount': 3500.0, 'message': 'Order created successfully'}",light
choreography,load_success,order-f68b04dccafa4b7792faed374e8179c8,89fe03aa,200,0.01014399528503418,2025-09-15T07:45:16.987218,"{'order_id': 'order-f68b04dccafa4b7792faed374e8179c8', 'status': 'created', 'total_amount': 3500.0, 'message': 'Order created successfully'}",light
choreography,load_success,order-f8ba676b9d2c4881bba4d22708963e78,583204fe,200,0.005572795867919922,2025-09-15T07:45:19.140925,"{'order_id': 'order-f8ba676b9d2c4881bba4d22708963e78', 'status': 'created', 'total_amount': 3500.0, 'message': 'Order created successfully'}",light
choreography,load_success,order-aa4ee0b0b65f43bd9a9a10a5cb51339e,e8b4eef1,200,0.006345033645629883,2025-09-15T07:45:21.246696,"{'order_id': 'order-aa4ee0b0b65f43bd9a9a10a5cb51339e', 'status': 'created', 'total_amount': 3500.0, 'message': 'Order created successfully'}",light
choreography,load_success,order-7372375ed1104e9f953f06115bdb50e5,fb70f3a5,200,0.004463911056518555,2025-09-15T07:45:23.475501,"{'order_id': 'order-7372375ed1104e9f953f06115bdb50e5', 'status': 'created', 'total_amount': 3500.0, 'message': 'Order created successfully'}",light
